SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.018557523,51,0,0.015826739,2400,15,0,0,0,0
0,0.9999999,69,0,0.009346975,7916,0,0,0,0,0
0,0.091307431,43,0,0.353129374,5000,6,0,2,0,4
0,0.006325949,81,0,0.002915452,2400,6,1,0,0,0
1,0.929339235,54,1,0.333868952,5600,6,0,1,0,0
0,0.025529317,34,0,0.380161984,10000,10,0,2,0,2
1,0.99594711,39,0,0.514291289,10250,9,0,2,0,1
1,0.599618425,38,1,0.185762847,5000,10,0,0,1,1
0,0.018921929,65,0,0.014460512,4494,14,0,1,0,0
0,0.9999999,66,0,121,1159,0,0,0,0,0
0,0.796407186,31,0,0.114961679,3000,2,0,0,0,4
0,0.007999867,36,0,0.551879971,5531,7,0,1,0,0
1,0.9999999,53,0,0.069331668,3201,2,0,0,0,0
0,0.097390261,76,0,0.028971029,1000,4,0,0,0,0
0,0.649771808,44,0,1865,1159,6,0,0,0,0
0,0.449577552,39,0,0.52111972,4000,12,0,2,0,2
1,0.054495497,24,1,0.466809422,1400,8,0,0,1,0
0,0.001073416,73,0,1,2430,6,0,0,0,0
1,0.137196324,47,1,0.724629499,7084,10,0,2,0,2
0,0.9999999,44,0,0.010153606,3840,0,0,0,0,4
0,0.30215811,64,1,0.317438954,5200,15,0,1,0,0
0,0.446057139,63,0,0.264219669,7137,11,0,0,0,0
0,0.106314309,63,0,0.173433081,10960,8,0,1,0,1
0,0.9999999,60,0,0.21392869,3000,4,0,0,0,0
0,0.243502599,38,0,0.394521096,5000,4,0,1,0,2
0,0.125764833,55,0,0.158586925,10416,12,0,2,0,0
0,0,63,0,595,1159,5,0,0,0,0
0,0.038545138,25,1,0.028973679,4900,4,0,0,0,1
0,0.9999999,46,2,0.792672773,1200,3,2,1,1,3
0,0.065124865,29,0,458,1159,3,0,0,0,0
0,0.432024169,74,0,0.732508329,2100,10,0,2,0,0
0,0.901614143,33,0,944,1159,4,0,0,0,0
0,0.559142747,33,1,0.445524201,5350,7,0,1,0,3
0,0.598985738,49,0,0.162115674,4650,3,0,0,0,1
0,0.359542239,78,0,0.129374337,6600,7,0,1,0,1
0,0.498865455,48,0,0.53649813,6150,14,0,1,0,2
0,0.013968553,48,0,0.270060606,8249,11,0,3,0,2
0,0.446339288,53,0,0.427513423,5400,17,0,1,0,0
0,0.927303635,55,0,3132,8311,5,0,2,0,0
0,0.131726547,48,0,0.338517942,9000,5,0,1,0,4
0,0.601609658,37,0,0.29054975,4401,6,0,0,0,0
0,0.044443394,69,0,0.417321117,4583,8,0,2,0,0
0,0.123862538,63,1,1291,2554,4,0,1,0,0
0,0.29119272,53,0,0.391178024,3785,10,0,1,0,2
0,0,83,0,0.166666667,5,4,0,0,0,0
0,0.045210191,38,0,0.554259529,4800,14,0,2,0,2
0,0.008074004,71,0,1505,1159,11,0,0,0,0
0,0.971495408,49,0,2705,2554,11,0,1,0,0
0,0.170755753,36,0,0.070385476,7600,4,0,0,0,0
0,0.136504127,58,0,0.450629114,12000,10,0,3,0,1
0,0.232450501,41,0,0.645379777,6200,5,0,2,0,0
0,0.235763697,59,0,0.502793296,3400,17,0,2,0,0
0,0.011919163,48,0,1502,8311,10,0,2,0,0
0,0.632247596,68,0,0.143485651,10000,9,0,0,0,1
0,0.039829544,52,0,0.178637748,13462,7,0,1,0,4
0,0.125154994,43,0,0.419830973,8400,7,0,1,0,0
0,0.064225917,59,0,0.169297951,5953,11,0,0,0,2
0,0.124612988,75,0,1.811350919,1250,16,0,2,0,0
0,0,24,0,0,1,1,0,0,0,0
0,0.191404298,24,0,0.006870706,1600,1,0,0,0,0
0,0.112537496,36,0,0.079780016,14000,11,0,0,0,1
0,0.191958515,45,0,0.318833764,8505,4,0,1,0,1
0,0.028688054,52,0,0.189462288,11083,9,0,2,0,1
0,0.071274055,67,0,0.328592856,18000,14,0,2,0,0
0,0.301442464,51,0,0.181542108,13500,6,0,1,0,0
0,1.01754386,26,0,0.067310896,3000,6,0,0,0,0
0,0.156172353,51,0,0.457677116,20000,9,0,6,0,3
0,0.553160403,58,0,0.607695584,7042,11,0,2,0,2
0,0.6710959,61,2,0.157287157,6236,9,0,0,0,0
0,0.237172484,44,0,0.484114546,7018,8,0,2,0,2
0,0.531244793,40,0,2084,8311,5,0,2,0,0
0,0.166916542,54,0,0.295695131,4250,4,0,2,0,3
0,0.9999999,42,0,0.510721248,7694,5,0,2,0,4
0,0,65,0,0.455985458,3850,5,0,2,0,1
0,0,40,0,0.381041856,15433,10,0,3,0,2
1,1.072164948,33,2,373,1159,4,2,0,0,0
0,0.490067991,52,0,0.418112027,7033,6,0,3,0,0
0,0.143418166,43,0,0.577210936,6546,21,0,2,0,2
0,0.039824915,53,0,0.218430034,9668,12,0,4,0,1
0,0.048625544,37,0,0.17039559,6167,4,0,1,0,3
0,0.030026477,68,1,0.622468441,11010,15,0,5,0,0
0,0.419503833,43,0,0.353301804,5708,7,0,1,0,5
0,0.2258764,50,0,3068,2554,8,0,1,2,0
0,0.052177116,63,0,0.256767374,14000,10,0,2,0,1
1,0.882078614,26,0,0.029313791,1500,3,0,0,0,0
0,0.005749795,61,0,0.190511353,5416,8,0,1,0,0
0,0.791683327,29,0,0.138145315,4183,5,0,0,0,0
0,0.025222724,74,1,0.005399568,8333,17,0,0,0,0
0,0.033498139,70,0,1184,8311,7,0,2,0,0
0,0.033398664,63,0,28,1159,9,0,0,0,0
0,0.903171099,32,0,3.603491272,400,11,0,0,0,1
0,0.132778577,59,1,0.247119322,10500,16,0,1,0,0
0,0.092392056,71,2,0.190062303,13000,7,0,1,0,0
0,0.074462807,77,0,0.346057714,4400,5,0,1,0,0
0,0.936690115,50,1,1660,2554,7,0,1,0,0
0,0.016426026,91,0,0.079706695,10500,16,0,1,0,0
0,0.526812354,28,0,0.597002498,1200,3,0,0,0,0
0,0.130116045,32,0,0.106549815,2167,4,0,0,0,0
0,0.046007937,40,0,648,1159,9,0,0,0,1
0,0.020426056,74,0,25,1159,7,0,0,0,0
0,0.204569886,63,1,252,1159,12,0,0,0,0
0,0.148168348,52,0,0.258059657,6637,4,0,1,0,1
0,0.002085062,60,0,0.062194863,4710,9,0,1,0,0
0,0.02968864,54,0,6287,8311,12,0,2,0,0
0,0.004457058,49,0,2766,2554,10,0,1,0,0
0,0.00409516,40,0,4419,8311,8,0,2,0,0
0,0.207741025,51,0,0.283842383,10607,16,0,1,0,3
0,0.940224781,36,3,0.405349666,16000,20,0,8,0,1
0,0.00462227,65,0,1927,2554,9,0,1,0,1
0,0.20698054,31,1,670,1159,9,0,0,0,0
0,0.024101681,40,0,0.780209324,4203,7,0,2,0,1
0,0.089507288,26,0,22,0,2,0,0,0,1
0,0.005958225,70,1,1947,0,21,0,2,0,0
0,1.013289037,28,0,0.102435978,1600,2,0,0,0,0
1,0.941138526,28,0,0.308996089,2300,4,1,0,0,0
0,0.523730225,56,0,761,1159,5,0,0,0,2
0,0.318730862,49,1,0.344500387,5163,10,0,1,0,2
0,0.088299176,65,0,0.06302573,16167,4,0,0,0,1
0,0.336407066,64,0,0.35994001,6000,7,0,1,0,1
0,0.2362743,53,0,1.458857143,3499,6,0,3,0,0
0,0.878372311,38,0,0.277268761,4583,9,0,0,0,1
1,0.9999999,56,0,0.416516697,5000,2,1,1,0,0
0,0,42,1,0.058535219,7140,2,0,0,0,1
0,0.221175694,75,0,0.237190915,12900,19,0,3,0,1
0,0.9999999,23,0,0.006451613,929,2,0,0,0,0
0,0.9999999,54,0,0.251215902,4728,2,0,1,0,0
0,0.169084761,76,0,0.027794441,5000,7,0,0,0,0
0,0.01425937,70,0,784,2554,6,0,1,0,0
0,0.437883939,35,0,0.122728831,8750,8,0,0,0,3
0,0.152039555,46,0,0.330583677,8000,8,0,0,1,2
0,0.772933697,34,2,453,1159,4,1,0,0,0
0,0.426692473,61,0,3542,8311,12,0,2,0,1
0,0.162734906,58,0,0.005997001,2000,3,1,0,0,0
0,0.063329111,32,0,396,1159,3,0,0,0,0
0,0.12460444,74,0,4199,8311,10,0,3,0,0
0,0.03902288,47,0,882,2554,6,0,1,0,8
0,0,50,0,0,5356,5,0,0,0,0
0,0.784431138,61,0,0.005541069,3067,1,0,0,0,0
0,0.017744471,47,0,1.563614744,840,13,0,2,0,0
0,1.901058017,58,0,0.163767247,5000,7,0,0,0,0
0,0.523448137,37,0,0.498300068,25000,11,0,3,0,2
0,0.007088508,56,0,0.004241139,3300,9,0,0,0,0
0,0.026599409,74,0,0.004036909,8669,6,0,0,0,0
0,0.031044749,57,1,372,1159,8,0,0,0,0
0,0.004824123,83,0,0.00263455,2656,5,0,0,0,0
1,0.9999999,42,1,0.145713187,2600,1,2,0,0,4
0,0.206585805,61,1,0.430407257,10582,19,0,4,0,0
0,0.103879235,73,0,1874,2554,15,0,1,0,0
0,0.221170345,41,0,2287,2554,6,0,1,0,0
0,0.19559348,75,0,0.397867378,3000,6,0,1,0,0
1,0.401349073,40,5,5646,8311,8,1,2,1,2
0,0.030644173,54,0,0.448825647,5832,14,0,1,0,1
0,0.315939842,68,0,1340,8311,6,0,2,0,0
0,0.262035494,45,0,1.162335677,6541,14,0,3,0,0
0,0.037466922,59,0,359,1159,17,0,0,0,2
0,0.956906468,30,2,3189,2554,5,0,1,0,0
0,0.037299588,69,0,73,1159,6,0,0,0,0
0,0.46660519,67,0,3665,2554,13,0,1,0,3
0,0.012971862,68,0,1488,2554,6,0,1,0,0
0,0.126446315,57,0,0.537485242,6775,25,0,2,0,2
0,0.000344788,24,0,0.12406577,1337,5,0,0,0,0
0,0.398120539,51,0,2282.5,1,12,0,2,0,2
0,0.145903584,59,0,0.479955662,5412,4,0,1,0,0
1,0.991648041,26,1,0.093287948,9400,7,0,0,0,1
0,0.18769117,49,0,0.749432003,3080,8,0,1,0,3
0,0.791722138,88,0,0.258303773,3100,4,0,0,0,0
0,0.092283317,68,0,120,1159,6,0,0,0,0
0,0.012856308,84,0,5,1159,8,0,0,0,0
0,0.012023807,46,0,2713,2554,8,0,1,0,0
0,0.297173873,28,0,0.398888344,6116,10,0,2,0,0
0,0.942603826,55,0,0.425412362,5516,7,0,1,0,0
0,0.763092269,49,0,0.349805664,1800,2,0,1,0,1
0,0.006070296,46,0,0.133769538,2750,4,0,0,0,1
0,0.9999999,33,0,0.394651337,4000,4,0,1,0,1
0,0.395564443,29,1,1450,2554,6,0,1,0,0
0,0.043298557,67,0,1055,0,6,0,1,0,0
0,0.9999999,27,0,0,1000,0,0,0,0,1
0,0.013342809,71,0,0.318866479,3916,15,0,1,0,0
0,0.77447184,47,4,0.499883748,4300,5,1,1,0,1
0,0.006949539,72,0,1.373555247,2162,9,0,2,0,1
0,0.056846207,50,7,0.47763829,5097,19,0,1,0,2
0,0.069496525,62,0,3286,0,5,0,1,0,0
0,0,36,0,0.023089983,2944,6,0,0,0,0
0,0.263929076,48,0,0.406354144,4500,9,0,2,0,4
0,0.091730276,39,1,0.257816688,5596,12,0,1,0,1
0,0.546453546,23,0,0.652862363,820,3,0,0,0,0
0,0.424661113,41,0,0.508900268,4100,11,0,0,0,3
0,0.259779001,34,0,1970,2554,8,0,1,0,0
0,0.098359903,52,0,0.632450781,7364,11,0,2,0,2
0,0.092397163,69,0,0.166666667,4217,15,0,1,0,0
0,0.904004571,40,0,0.455777921,7744,7,0,1,0,0
1,0.9999999,31,1,0.076015272,2880,4,1,0,1,0
0,0,58,0,0.454818148,8000,5,0,2,0,1
0,0.028209687,71,0,0.202585666,7966,15,0,1,0,0
0,0.063098738,56,0,2919,2554,6,0,1,0,0
0,0.9999999,37,0,0,5356,0,0,0,0,1
0,0.533884028,38,0,0.50764847,6667,10,0,2,0,2
0,0.964098548,44,0,0.593731975,5200,6,0,1,0,3
0,0.681385611,47,0,0.422332721,9250,14,0,1,0,1
0,0.9999999,55,0,0.08575872,4500,1,0,0,0,0
0,0,34,0,0.950727598,3916,4,0,1,0,0
0,0.570147662,47,0,2.137544982,2500,4,0,1,0,1
0,0,53,0,0,5000,1,0,0,0,0
0,0.023058267,59,0,0.200376884,6367,8,0,0,0,1
0,0.951580646,54,1,3253,1159,17,0,0,0,0
0,0.070423411,59,0,0.505887581,4500,13,0,2,0,1
0,0.035170424,55,0,0.101815675,4350,7,0,0,0,0
0,0.363388093,58,0,0.577819678,5833,12,0,1,0,1
0,0.115463886,67,0,0.360104473,3062,15,0,1,0,0
0,0.293719042,54,2,0.304464005,6361,17,0,1,0,0
0,0.003260728,49,0,0.448084458,9187,11,0,2,0,1
0,0.9999999,35,1,0.66030881,1100,3,0,1,0,3
0,0.042793739,49,0,0.29178586,2446,9,0,1,0,2
1,0.930645383,48,1,1291,1159,12,0,0,0,0
0,0.09870491,48,0,0.291141772,5000,4,0,1,0,0
0,0.155480565,48,3,0.018714832,96500,7,0,2,1,1
0,0.003359158,54,1,0.000788261,16491,4,0,0,0,0
0,0.087935707,26,0,0.007103394,3800,6,0,0,0,0
0,0.271059619,61,0,0.252165053,17666,12,0,3,0,1
0,0.404649235,63,0,0.251187203,4000,5,0,1,0,0
0,0.007719691,45,0,0.002776235,1800,3,0,0,0,0
0,0.01412982,54,0,0.328315819,3520,5,0,1,0,0
0,0.199478117,56,0,0.268831492,12040,12,0,1,0,1
0,0.258544127,56,0,0.223231397,12000,6,0,1,0,3
0,0.470781141,34,0,0.086637787,3000,5,0,0,0,2
0,0.918423918,62,0,0.226261762,4675,7,0,1,1,1
0,0.064042546,55,0,0.363049365,4800,9,0,1,0,2
0,0.027251934,55,0,1365,2554,8,0,1,0,0
0,0.893308428,60,0,0.220942408,3819,8,0,0,0,0
0,0.083189108,46,0,0.2223968,7000,6,0,1,0,3
0,0.028177391,43,0,0.00956106,2300,3,0,0,0,3
0,0.144825459,27,0,0.199726402,2923,5,0,0,0,2
0,0.063585688,42,0,0.412389863,11008,12,0,3,0,3
0,0,87,0,0.000326335,9192,7,0,0,0,0
0,0.006742906,53,0,0.239697059,10166,9,0,1,0,0
0,0.96863535,57,0,0.24537037,4535,7,0,1,0,0
0,0.800899888,28,1,0.263459701,3138,2,0,0,0,1
0,0,78,0,0.122774133,3200,2,0,0,0,1
0,1.03236718,44,1,0.684560412,6016,14,0,1,1,0
0,0.712878434,28,0,0.27368076,3050,6,0,0,0,0
0,0.081970402,54,0,0.311981648,11333,19,0,1,0,2
0,0.567221687,29,0,0.183126749,2500,6,0,0,0,0
0,0.248985639,52,2,0.053747313,20000,14,1,0,0,2
0,0.711718501,55,0,0.295053312,5720,10,0,1,0,0
0,0.004214528,32,0,2.588926174,595,7,0,2,0,3
0,0,74,0,0,3000,4,0,0,0,0
0,0.236051278,54,2,0.226359293,13186,13,0,3,0,0
0,0.55217663,35,0,0.190610329,2129,6,0,0,0,0
0,0,28,0,226,1159,2,0,0,0,0
0,0.020799406,38,0,0.121590188,4728,6,0,0,0,0
0,0,67,0,0.021000276,7237,3,0,0,0,0
0,0,31,0,0.063779836,7666,4,0,0,0,0
0,0.724540206,34,0,0.727363983,4980,6,0,1,0,1
0,0.168963784,63,0,0.3017415,8440,9,0,2,0,0
0,0.048590173,50,0,0.407312197,3500,14,0,2,0,2
0,0.073347131,54,0,4581,8311,7,0,2,0,2
0,0.011126199,88,0,0.005606429,5350,6,0,0,0,0
0,0.038665724,50,0,3206,2554,11,0,1,0,1
0,0.433353106,60,1,0.781772152,1974,6,0,1,0,0
0,0.064832587,59,0,0.156956861,16666,5,0,1,0,2
0,0.156458122,32,0,0.574065934,2274,6,0,1,0,0
0,0.029016486,90,0,34,1159,6,0,0,0,0
0,0.732660667,44,2,0.14041952,9200,15,0,1,0,0
0,0.9999999,71,0,0.336369696,4500,2,0,2,0,0
0,0,85,0,0,5356,4,2,0,0,0
0,0.548389401,48,0,0.324711748,9626,10,0,2,0,0
0,0.510738197,46,0,0.239420935,3591,5,0,1,0,0
0,0.02969703,78,0,0.003198721,2500,3,0,0,0,0
0,0.037999662,62,0,0.111756168,6200,9,0,0,0,8
0,0.008008049,35,0,0.504945659,8188,13,0,6,0,4
0,0,33,0,0.077009714,7102,3,1,0,0,0
0,0.359106816,28,0,0.337183474,2250,7,0,0,0,0
0,0.152209448,79,0,0.315595909,8700,10,0,2,0,0
0,0.086776622,50,0,44,1159,3,0,0,0,0
0,0.005028428,84,0,0.125416204,1801,7,0,0,0,0
0,0.042293989,29,0,479,1159,12,0,0,1,0
0,0.085363988,42,0,0.653923068,8500,7,0,1,0,0
0,0.022331845,38,1,1.006817562,3666,9,1,1,1,0
0,0.015131521,43,0,1281,8311,20,0,2,0,0
0,0.125241557,83,0,121,1159,3,0,0,0,0
0,135,67,1,1761,2554,8,0,1,0,1
0,0.025617927,38,0,0.130569034,6800,7,0,0,0,2
0,0.632192091,48,0,0.620689655,4900,9,0,1,0,0
0,0.9999999,46,2,3114,2554,6,0,1,0,0
0,0.002689593,56,0,584,1159,19,0,0,0,0
0,0,45,0,0.215729838,4500,4,0,0,0,0
0,0.042283298,58,0,0.198903108,5469,6,0,1,0,0
0,0.002526249,37,0,0.697668256,3773,11,0,1,0,0
0,0.42258826,49,0,2035,8311,7,0,2,0,2
0,0.637055662,48,3,0.234844626,5888,6,0,0,0,2
0,0.139644638,45,0,0.205117287,25833,8,0,2,0,4
0,0.481303518,50,0,3643,1159,14,0,0,0,0
0,0.121889483,43,0,0.348584227,6250,10,0,2,0,0
0,0.028929734,60,0,0.373005191,5200,12,0,2,0,0
0,0.369509608,38,0,0.417520911,15900,17,0,2,0,1
0,0.03347483,59,0,35,1159,2,0,0,0,0
0,0.080856124,28,0,0.442778611,2000,5,0,0,1,0
0,0.010608767,75,0,0.114354258,2500,8,0,0,0,0
0,0.296544036,37,0,0.561074664,3200,5,0,1,0,0
0,0.535154948,60,3,0.101887053,14466,9,3,0,1,3
0,0.033237299,62,0,0.118470382,4000,5,0,0,0,0
0,0.002162459,70,0,0.295852074,4001,8,0,1,0,0
0,0.002063786,88,0,0.000761325,2626,2,0,0,0,0
0,0.058798738,66,0,0.036043147,3800,8,0,0,0,0
0,0.032063489,54,0,0.269673033,10000,19,0,1,0,4
0,0.514868399,46,0,0.38276804,8785,13,0,1,0,3
0,0.675354976,35,0,0.238017267,6717,3,0,1,0,0
0,0.9999999,57,1,0.197750703,3200,2,0,0,0,2
0,0.085754006,84,0,1628,2554,11,0,1,0,0
0,0.001484552,80,0,0,2358,8,0,0,0,0
0,0.178411663,33,0,0.59377893,5400,10,0,3,0,1
0,0.145916656,66,2,0.291354323,2000,5,2,0,0,0
0,0.285818136,29,1,0.092903668,2916,6,0,0,0,0
0,0.9999999,62,1,0.355081967,3049,2,0,0,0,2
0,0.524696936,59,3,0.840924239,4500,16,0,1,0,0
0,0.333455097,46,0,0.512170038,2916,4,0,1,0,0
0,0.310968191,54,0,2596,2554,9,0,1,0,0
0,0.548897496,52,0,2657,2554,11,4,1,0,1
0,0.156390489,52,1,0.264929273,14350,14,0,1,0,1
0,0.302834858,65,0,181,1159,4,0,0,0,0
0,0.010029429,74,0,0.134178801,6386,12,0,1,0,0
0,1.00742751,43,0,0.536492701,5000,7,0,1,0,1
0,0.675674559,36,0,0.737854738,8315,11,0,1,0,2
0,0.393814158,35,0,0.124775045,5000,3,0,0,0,0
0,0.520656644,48,0,0.945330296,3950,10,0,1,1,1
0,0.187333688,36,1,0.353770176,8301,11,0,1,1,0
0,0.368676159,54,0,0.375628598,13720,13,0,4,0,0
0,0.157270804,63,0,0.054117647,2974,2,0,0,0,0
0,0,60,0,0.515534799,15416,19,0,9,0,1
0,0.9999999,32,0,0.463031805,2420,3,0,1,0,1
0,0.037874663,76,0,0.235742228,9713,12,0,1,0,1
0,0.766737876,39,0,0.17174626,12500,9,0,0,0,0
0,0.928410985,32,1,0.29930192,9167,6,0,2,1,0
0,0,62,0,0.235718384,12200,20,0,1,0,0
0,0.9999999,53,0,1.554310012,2586,7,0,3,0,0
0,0.435770861,58,0,0.261207711,18000,8,0,1,0,2
0,0.265958493,38,0,2970,2554,8,0,1,0,0
0,0.01775929,56,0,13,1159,2,0,0,0,0
0,0.833691796,60,0,0.640071986,6667,11,0,1,0,0
0,0.263210245,35,0,0.292145349,11750,6,0,2,0,0
0,0.98396027,47,1,0.456288414,10900,7,0,2,0,2
0,0.034437884,70,0,0.009390275,7773,5,0,0,0,0
0,1.004607391,51,0,0.975188248,8100,18,0,10,0,0
0,0.9999999,36,0,0.240886018,4333,4,0,1,0,0
0,0.01973969,58,0,0.176935596,4300,8,0,1,0,2
0,0.087759184,42,0,5.757475083,300,7,0,1,0,1
0,0.150131458,56,0,0.220463256,6000,7,0,2,0,0
0,0.029710586,62,0,1190,2554,4,0,1,0,0
0,0.029832339,67,0,0.597014925,1071,15,0,0,0,0
0,0.172600571,56,1,0.392661508,11500,11,0,2,0,3
0,0.76238094,62,0,0.232446506,12290,6,0,1,0,1
1,0.03606245,70,0,0.788105947,2000,18,1,1,0,0
0,0.719109591,48,1,0.445259123,6000,10,0,1,0,2
0,0.094988126,89,0,22,1159,2,0,0,0,0
0,0.943749194,59,0,0.86438152,4025,6,0,1,0,0
0,0.022493705,68,0,0.175724173,7801,14,0,1,0,0
0,0.000886898,48,1,0.142222222,2924,4,0,1,0,0
0,0.264136793,48,0,0.470965966,10900,8,0,3,0,1
0,0.881163085,34,0,0.728823036,3576,5,0,2,0,2
0,0.00236725,87,0,0.000195046,5126,4,0,0,0,0
0,0.10919727,78,0,0.023998523,5416,2,0,0,0,1
1,0.877790834,62,0,902,2554,5,3,1,1,0
0,0.016161725,81,0,29,1159,6,0,0,0,0
0,0.007999878,65,0,15,1159,13,0,0,0,0
1,0.197775753,51,2,0.533717303,8333,12,0,3,0,3
0,0.071785643,65,0,0.004380535,10500,8,0,0,0,0
0,0.073641409,64,0,0.319932203,14749,18,0,1,0,0
0,0.016951945,74,0,0.0029521,10500,11,0,0,0,0
0,0.030586436,44,0,0.647470506,5000,3,0,1,0,0
0,0.303717749,54,0,0.66953624,3600,11,0,1,0,0
0,0.044437302,74,0,0.362485002,7500,26,0,3,0,0
0,0.025104603,73,0,0.004954875,5650,4,0,0,0,0
0,0,66,0,0.272976305,7300,4,0,1,0,0
0,0.361516126,52,0,2941,8311,7,0,2,0,0
0,0.739426057,62,1,0.271247529,8600,9,0,1,0,0
0,0.771204799,39,0,430,1159,3,0,0,0,1
0,0.829234153,44,0,0.094703613,2850,7,0,0,0,2
0,0.114392374,39,0,0.10771748,7333,5,0,1,0,0
0,0.058348396,47,0,0.250958174,6000,10,0,0,0,0
0,0.078329534,58,0,1840,2554,7,0,1,0,0
0,0.02827805,45,0,2337,2554,6,0,1,0,0
0,0.439576093,38,0,1.83948373,5500,15,0,6,0,1
0,0.095000066,42,0,0.433298862,2900,9,0,0,0,2
0,0.238631736,75,1,628,1159,11,0,0,0,0
0,0.41201692,40,0,0.180652491,6160,5,0,0,0,1
0,0.9999999,42,0,0.05919053,6250,1,0,0,0,2
0,0.0292733,61,0,0.019184652,1250,3,0,0,0,0
0,0.020132662,48,0,0.078732292,11011,5,0,1,0,1
0,0,44,0,0.083709321,31250,13,0,2,0,4
1,0.99905771,50,4,0.590068322,6000,9,0,2,0,0
0,0,84,0,0,1269,4,0,0,0,0
0,0.9999999,31,0,0.220222793,3500,5,0,0,0,1
0,0.9999999,60,1,0.092192325,6800,2,2,0,0,3
0,0.513398214,51,0,0.204176115,10583,5,0,2,0,2
0,0.885454854,68,0,0.594054383,9855,17,0,1,0,0
0,0.377242097,58,0,0.563234941,4166,13,0,2,0,0
0,0.380658966,48,0,2882,2554,14,0,1,0,0
0,0.00945752,83,0,32,1159,24,0,0,0,0
0,0.092678207,26,0,0.012493753,2000,2,0,0,0,0
0,0.004249867,74,0,0.404887531,3600,8,0,2,0,0
0,0.863045478,60,1,0.775660872,4198,9,0,2,0,1
0,0.942816074,41,0,511,1,7,0,0,1,1
0,0.182573588,38,0,2009,2554,2,0,1,0,0
0,0,63,0,898,2554,6,0,1,0,0
0,0.035651399,31,0,0.155226899,7910,4,0,1,0,0
0,0.002549873,83,0,1,2430,2,0,0,0,0
0,0.979183711,40,4,2362,2554,7,0,1,0,3
0,0.214728741,46,0,2260,8311,8,0,3,0,0
0,0.000895456,36,0,0.079984003,5000,4,0,0,0,1
0,0.594568584,52,0,0.147952979,7400,6,0,0,0,0
1,0,53,0,0.036316472,3083,3,0,0,0,0
0,0.011760555,51,0,1882,8311,5,1,2,0,0
0,0.399262154,57,0,0.767760269,3870,9,0,2,0,0
0,0.034726641,40,0,0.272606088,4500,4,0,1,0,3
0,0.008213992,78,0,16,2554,4,0,1,0,0
0,0.070026571,45,0,0.1840192,14166,7,0,1,0,2
0,0.647246827,38,1,0.351218848,7342,12,0,3,0,0
0,0.256313203,44,0,0.730244184,5200,14,0,3,0,1
0,0.9999999,85,0,0.232103157,2248,1,0,0,0,0
0,0.070392961,60,0,838,2554,3,0,1,0,0
0,0.607859804,43,0,0.217580677,5050,4,0,0,0,1
0,0.014911326,71,0,937,2554,6,0,1,0,1
1,0.139256255,53,1,0.039461405,7500,14,2,0,0,0
0,0.543787738,58,0,0.745301879,2500,9,0,0,0,0
0,0.057780768,44,0,0.195810023,8400,5,0,1,0,0
0,0.299237795,43,0,0.168866491,12500,5,0,2,0,2
0,0.007040999,78,0,0.197443923,3833,7,0,0,0,1
1,0.9999999,39,5,1.430356737,4400,9,0,5,0,0
1,0.600309637,81,0,312,1159,3,0,0,1,0
1,0.997529557,47,1,0.08668942,7324,7,0,0,0,0
0,0.008618025,75,0,0.244929054,10500,8,0,3,0,0
0,0.040738134,51,0,0.460714633,10270,11,0,2,0,0
0,0.008831709,74,0,0.482285853,16483,25,0,2,0,0
0,0,65,0,14,1159,5,0,0,0,0
0,0.047837952,25,0,0.074965925,2200,7,0,0,0,0
0,0.070117906,36,0,0.451172092,9000,17,0,2,0,3
0,0.004785543,46,0,0.681919943,11166,15,0,9,0,2
0,771,52,0,0.832020997,8000,13,0,3,0,0
0,0.474120128,62,0,0.718396878,12300,11,0,2,0,0
0,0.559004379,57,1,0.579927509,8000,18,0,2,0,0
0,0.006729945,64,0,2.072069546,10697,15,0,11,0,0
0,0.100899101,28,0,0.034261242,1400,3,0,0,0,0
0,0.036136134,65,0,0.012158055,6250,6,0,0,0,1
0,0.092517306,47,0,0.227662797,1980,4,0,0,0,0
0,0.038626081,80,0,0.015996001,4000,3,0,0,0,0
0,0.025186975,79,0,0.289024923,4573,10,0,1,0,0
0,0.9999999,63,0,0.535631518,3451,4,0,1,0,0
0,0,80,0,0.151953245,3250,7,0,1,0,0
0,0.014282065,62,0,1796,2554,11,0,1,0,0
0,0.242430577,31,0,0.705098301,3000,12,0,1,0,0
0,0.357354987,53,0,1795,8311,9,0,2,0,0
0,0.2052445,63,0,0.700218084,5960,24,0,4,0,2
0,0.4490764,37,0,0.326489877,7013,15,0,1,0,2
0,0.9999999,58,1,0.368375946,7000,3,0,1,0,0
0,0.121919951,42,0,0.267147226,4577,12,0,1,0,0
0,0.668239521,55,0,0.341021197,7500,14,0,0,0,0
0,0.007552388,74,0,0.282132656,3150,3,0,1,0,0
0,0.495459041,36,0,0.366726655,5000,13,0,0,0,1
0,0.167212611,73,0,1551,2554,15,0,1,0,1
0,0.386273731,54,0,0.564929384,8000,11,0,2,0,2
0,0.423337856,38,5,0.822792545,3272,18,0,2,0,1
0,0.001221082,30,0,1,2430,4,0,0,0,3
0,0.480318996,69,0,0.541743043,6000,23,0,2,0,0
